text,lang,user-location,place-country,place-country_code,location-coordinates,user-screen_name,created_at,quote_count,reply_count,retweet_count,retweeted,is_retweet,is_quote_status,
Happy New Year #ADA #Cardano https://t.co/dok4yyWylh,en,"Sydney, Australia",Australia,AU,"[[[150.520929, -34.118347], [150.520929, -33.578141], [151.343021, -33.578141], [151.343021, -34.118347]]]",MoonSunTruth,Sun Dec 31 23:29:29 +0000 2017,0,0,0,False,0,False,
From the archive: Cardano launches Ada on Binance exchange https://t.co/nQla4YhSU6 #banklesstimes,en,Castlegar,,,,BanklessTimes,Sun Dec 31 22:59:46 +0000 2017,0,0,0,False,0,False,
"LATEST DEV RELEASE!
#RDD #reddcoin #cryptocurrency #NEM #cardano #blockchain #BTC #altcoins #Vergecurrency #stratis #ICO #crypto #FreeTips https://t.co/F2HPU66W6M",en,Australia,,,,PasCarbs,Sun Dec 31 22:55:58 +0000 2017,0,0,3,False,0,False,
what you think of cardano aka ada....@officialmcafee,en,UK,,,,10Brett_,Sun Dec 31 22:07:39 +0000 2017,0,0,0,False,0,False,
"Impressed with my buys the last few weeks #ada and #xvg both climbing the ladder, definitely holding these coins for the future. 50% gains already.

#verge #cardano #altcoin #hodl #cryptocurrency #bestcoins https://t.co/ERzcgr8NbI",en,"Sydney, New South Wales",,,,troyclements17,Sun Dec 31 21:14:35 +0000 2017,0,0,0,False,0,False,
WHY CARDANO WILL MAKE YOU RICH IN 2018!!!: https://t.co/N2IXXSWZXd via @YouTube,en,Canada,,,,kenhundos,Sun Dec 31 20:54:50 +0000 2017,0,0,0,False,0,False,
"NEO, TenX, Cardano, Iota, PowerLedger, POE and BNB. 
Powerful, and benefit the wider community.
Newbies - Buy Bitcoin here with low or no ID.
https://t.co/Z0zyQbVT08
https://t.co/RDxorW7JO6
Experienced traders - make Binance your go-to for Alts in 2018!
https://t.co/BzA7zo8ml6 https://t.co/f3Y6zLvlru",en,"Melbourne, Victoria",,,,CoinupMe,Sun Dec 31 20:23:32 +0000 2017,0,0,0,False,0,False,
#HappyNewYear 2018! And Thank You!! #cryptocurrency #blockchain #digitalcurrency #bitcoin #altcoins #fintech #ethereum #cardano #neo #lisk #verge #ardor #komodo #iota #nxt #litecoin #waves #eos #ripple #stellar #ethereumclassic #GOD https://t.co/djJxV1jA5T,en,United Kingdom,,,,OsazuwaEbohon,Sun Dec 31 17:45:04 +0000 2017,0,1,2,False,0,False,
From the archive: Cardano Foundation selects Z/Yen for blockchain research program https://t.co/1KVb50Na9N #banklesstimes,en,Castlegar,,,,BanklessTimes,Sun Dec 31 12:56:52 +0000 2017,0,0,0,False,0,False,
"This Week in Crypto #4 – Ripple, Blockchain 3.0, Cardano, 2018, Lightning Network https://t.co/EbouEO2TDG https://t.co/LChB1nIDSd",en,"Windsor, Ontario",,,,ILoveBitcoins2,Sun Dec 31 12:51:35 +0000 2017,0,0,0,False,0,False,
I liked a @YouTube video https://t.co/UnUSg3kOhZ IOHK | Cardano whiteboard; overview with Charles Hoskinson,en,Earth,,,,Jaffasoft,Sun Dec 31 12:47:31 +0000 2017,0,0,1,False,0,False,
I added a video to a @YouTube playlist https://t.co/UnUSg3kOhZ IOHK | Cardano whiteboard; overview with Charles Hoskinson,en,Earth,,,,Jaffasoft,Sun Dec 31 12:44:49 +0000 2017,0,0,0,False,0,False,
"Can you imagine people talking this way about USD or GBP? Crypto people are nuts.

https://t.co/YfHY3HutN4",en,"London, England",,,,iamacyborg,Sun Dec 31 12:43:05 +0000 2017,0,1,0,False,0,False,
Crypto Talk: I'm an ADA (Cardano) Fanboy / Why are the banks afraid of bitcoin?: https://t.co/Oh0seK9N0N via @YouTube,en,"Victoria, Australia",,,,Aaronelpis,Sun Dec 31 11:53:57 +0000 2017,0,0,0,False,0,False,
Ripple or Cardano: Which surging coin should you buy? https://t.co/LRK95nwaui via @findercomau,en,"Sydney, New South Wales",,,,Argos1963,Sun Dec 31 11:38:35 +0000 2017,0,0,0,False,0,False,
"Blockchain Evolution

Cardano - A 3rd generation example https://t.co/kMAoToFMHQ",en,"London, England",,,,colinbenne77,Sun Dec 31 11:15:09 +0000 2017,0,0,0,False,0,False,
Rentberry Applies #Blockchain Technology To Property Rental Industry - Launches Initial #Coin Offer @matrixthinker #crowdsale #blockchain #ICO #cryptocurrency #bitcoin #Ethereum #ripple #litecoin #cardano #verge #stellar #tron #status https://t.co/b95zEG5NHS https://t.co/6K2cPM69nO,en,Toronto,,,,mybeautyexperts,Sun Dec 31 10:57:09 +0000 2017,0,0,0,False,0,False,
Rentberry Applies #Blockchain Technology To Property Rental Industry - Launches Initial #Coin Offer @matrixthinker #crowdsale #blockchain #ICO #cryptocurrency #bitcoin #Ethereum #ripple #litecoin #cardano #verge #stellar #tron #status https://t.co/PcWT2tsTRP https://t.co/X5iAOP0Oop,en,TORONTO & MIAMI,,,,PamperJodi,Sun Dec 31 10:57:08 +0000 2017,0,0,0,False,0,False,
Rentberry Applies #Blockchain Technology To Property Rental Industry - Launches Initial #Coin Offer @matrixthinker #crowdsale #blockchain #ICO #cryptocurrency #bitcoin #Ethereum #ripple #litecoin #cardano #verge #stellar #tron #status https://t.co/acDGKsAVNS https://t.co/uw1qPPbwkn,en,Toronto,,,,mostpampered,Sun Dec 31 10:57:06 +0000 2017,0,0,0,False,0,False,
Rentberry Applies #Blockchain Technology To Property Rental Industry - Launches Initial #Coin Offer @matrixthinker #crowdsale #blockchain #ICO #cryptocurrency #bitcoin #Ethereum #ripple #litecoin #cardano #verge #stellar #tron #status https://t.co/5TfBaoahSP https://t.co/EgBt3gjeUm,en,"Toronto, Ontario",,,,socialroyalties,Sun Dec 31 10:57:05 +0000 2017,0,0,0,False,0,False,
Two of my favorite people in the space @crypt0snews and @IOHK_Charles in a brilliant AMA session! Love it! It's a must for anyone that is interested in the tech and proper way of doing things. https://t.co/8Wl7ud7gha  #Cardano #ADA #blockchain #smartcontract #Crypto,en,,,,,Oku986,Sun Dec 31 10:28:38 +0000 2017,0,0,0,False,0,False,
Cardano: Ethereum &amp; NEO Killer or Over-Price + Over Valued? / McAfee Los... https://t.co/r0aL8IE9db via @YouTube,en,Australia,,,,LE2U,Sun Dec 31 09:04:56 +0000 2017,0,0,0,False,0,False,
Ripple or Cardano: Which surging coin should you buy? | https://t.co/9cFGsUpLzD https://t.co/1hWVWh9f19,en,London,,,,fccripto,Sun Dec 31 08:50:04 +0000 2017,0,0,1,False,0,False,
“Cardano: Ethereum and NEO Killer or Overhyped and Overpriced?” by @noamlevenson https://t.co/d3c4Zqo5K7,en,"England, United Kingdom",,,,CForensicslab,Sun Dec 31 08:44:35 +0000 2017,0,0,0,False,0,False,
“Cardano: Ethereum and NEO Killer or Overhyped and Overpriced?” by @noamlevenson https://t.co/YNSYfbepf8,en,"London, UK",,,,jnaghdi,Sun Dec 31 08:44:22 +0000 2017,0,0,1,False,0,False,
ADA is now no.5 cryptocurrency worldwide kicking Litecoin out at over $17B market cap! 2018 is definitely looking good for @cardanocom cc @IOHK_Charles #cryptocurrency #cardano #ADA #bitcoin #ethereum #blockchain  #IOT #IOTA #blockchain #technologgy #technology,en,,United Kingdom,GB,"[[[-0.510365, 51.286702], [-0.510365, 51.691824], [0.334043, 51.691824], [0.334043, 51.286702]]]",digidels,Sun Dec 31 07:37:20 +0000 2017,0,2,1,False,0,False,
LIVE: AMA With Charles Hoskinson of Cardano! https://t.co/xdYkjTahGI https://t.co/R02xEaHtCl,en,"Windsor, Ontario",,,,ILoveBitcoins2,Sun Dec 31 06:51:37 +0000 2017,0,0,0,False,0,False,
Couldn't have put it better myself. 2018 is going to be a wild ride. #cryptocurrency #bitcoin #XVG #Vergecurrency #ADA #Cardano https://t.co/cF52eL5xMP,en,Australia,,,,CryptoInvestX,Sun Dec 31 06:02:33 +0000 2017,0,0,1,False,0,True,
Ripple or Cardano: Which surging coin should you buy? https://t.co/eEVQEOzXSX,en,"Sydney, Australia",,,,findercomau,Sun Dec 31 05:58:14 +0000 2017,0,0,0,False,0,False,
"Some more premium signals which given best profits
#cardano #ada #altcoin #altcoins #crypto $ada #signals $trst $fun $ubq #bitcoin #btc $btc $eth https://t.co/o59TmtfxKJ",en,EU,,,,mikeocalah3,Sun Dec 31 05:42:35 +0000 2017,0,1,0,False,0,False,
I liked a @YouTube video https://t.co/a5k9XfsUb9 IOHK | Cardano whiteboard; overview with Charles Hoskinson,en,Nanaimo,,,,FuelNanaimo,Sun Dec 31 05:40:20 +0000 2017,0,0,0,False,0,False,
Cardano: The Latest Crypto to Springboard to New Highs https://t.co/O6UtolgoTG 🚀 HowToBuy IOTA via → https://t.co/RtYB68vj3u https://t.co/cjbfARjBQw,en,🌐,,,,SportsbookBTC,Sun Dec 31 05:34:05 +0000 2017,0,0,0,False,0,False,
Cardano: The Latest Crypto to Springboard to New Highs https://t.co/pxUJF4t7QC 🚀 HowToBuy IOTA via → https://t.co/AwAnhF2RXN https://t.co/IUWhJmInrX,en,,,,,AlertTrade,Sun Dec 31 05:34:05 +0000 2017,0,0,0,False,0,False,
“Cardano: Ethereum and NEO Killer or Overhyped and Overpriced?” by @noamlevenson https://t.co/WK5x26iMwv,en,Queensland Australia,,,,01Kingdom,Sun Dec 31 05:31:33 +0000 2017,0,0,0,False,0,False,
Cardano: The Latest Crypto to Springboard to New Highs https://t.co/YwhQxhjJrY 🚀 HowToBuy IOTA via → https://t.co/RtYB68vj3u https://t.co/4M9cQLbDTT,en,🌐,,,,SportsbookBTC,Sun Dec 31 05:26:07 +0000 2017,0,0,0,False,0,False,
Cardano: The Latest Crypto to Springboard to New Highs https://t.co/0LROcIRPVG 🚀 HowToBuy IOTA via → https://t.co/AwAnhF2RXN https://t.co/KAWeCRg0o8,en,,,,,AlertTrade,Sun Dec 31 05:26:05 +0000 2017,0,0,0,False,0,False,
Cardano: The Latest Crypto to Springboard to New Highs #cryptocurrency #blockchain #crypto https://t.co/8teDacQv5W https://t.co/9d6NhpuCJB,en,United Kingdom,,,,coinspectator,Sun Dec 31 05:21:18 +0000 2017,0,1,1,False,0,False,
#Cardano's #ADA coin is the latest #cryptocurrency to make noise with a market cap fast approaching $18 bn. https://t.co/1Z1UXbt4pH,en,"Ontario, Canada",,,,forgeforth87,Sun Dec 31 05:13:40 +0000 2017,0,2,1,False,0,False,
Cardano and it's recent rise. #crypto #trading,en,,,,,yoshidoesit,Sun Dec 31 05:04:08 +0000 2017,0,0,0,False,0,False,
ICYMI: GMLCPA Accepting Bitcoin in the First Quarter of the New Year @matrixthinker #crowdsale #blockchain #ICO #cryptocurrency #bitcoin #Ethereum #ripple #litecoin #cardano #verge #stellar #tron https://t.co/9KrkFD2o37 https://t.co/5ZjVlhKzAX,en,Toronto,,,,mybeautyexperts,Sun Dec 31 04:42:05 +0000 2017,0,0,0,False,0,False,
ICYMI: GMLCPA Accepting Bitcoin in the First Quarter of the New Year @matrixthinker #crowdsale #blockchain #ICO #cryptocurrency #bitcoin #Ethereum #ripple #litecoin #cardano #verge #stellar #tron https://t.co/SQ5Wmx4gDq https://t.co/stVwY5Gbm7,en,Toronto,,,,mostpampered,Sun Dec 31 04:41:58 +0000 2017,0,0,0,False,0,False,
ICYMI: GMLCPA Accepting Bitcoin in the First Quarter of the New Year @matrixthinker #crowdsale #blockchain #ICO #cryptocurrency #bitcoin #Ethereum #ripple #litecoin #cardano #verge #stellar #tron https://t.co/7xyqrY1Pn1 https://t.co/TuD4OdQCQV,en,TORONTO & MIAMI,,,,PamperJodi,Sun Dec 31 04:41:57 +0000 2017,0,0,0,False,0,False,
ICYMI: GMLCPA Accepting Bitcoin in the First Quarter of the New Year @matrixthinker #crowdsale #blockchain #ICO #cryptocurrency #bitcoin #Ethereum #ripple #litecoin #cardano #verge #stellar #tron https://t.co/ExsynCJxXf https://t.co/jIUvjCfmUV,en,"Toronto, Ontario",,,,socialroyalties,Sun Dec 31 04:41:52 +0000 2017,0,0,0,False,0,False,
Cardano (ADA) price prediction 2018: is it too late to buy Cardano? https://t.co/gwGUskzsbE,en,"Sydney, Australia",,,,findercomau,Sun Dec 31 04:23:26 +0000 2017,0,0,0,False,0,False,
Cardano (ADA) Is Up 35% Today. Is It Time to Invest in this Cryptocurrency? https://t.co/KI9DLhT2OO 🚀 HowToBuy IOTA via → https://t.co/RtYB68vj3u https://t.co/gkpib3g2Zh,en,🌐,,,,SportsbookBTC,Sun Dec 31 03:43:12 +0000 2017,0,0,0,False,0,False,
Cardano (ADA) Is Up 35% Today. Is It Time to Invest in this Cryptocurrency? https://t.co/8EYp5Sc05u 🚀 HowToBuy IOTA via → https://t.co/AwAnhF2RXN https://t.co/r0IjVe6w7l,en,,,,,AlertTrade,Sun Dec 31 03:43:12 +0000 2017,0,0,0,False,0,False,
(https://t.co/k7wtiguSBq)  : Cardano 17 bill market cap!,en,"London, England",,,,_cryptoTrend_,Sun Dec 31 03:14:19 +0000 2017,0,0,0,False,0,False,
(https://t.co/k7wtigMu00)  : Cardano 17 bill market cap!,en,"London, England",,,,_cryptoTrend_,Sun Dec 31 03:14:07 +0000 2017,0,0,0,False,0,False,
"Bitcoin and cryptocurrency news round-up: 31 December 2017
Bitcoin continues its horror Christmas period, Cardano Coin is now larger than Litecoin, and Bosch has made a hefty investment in MIOTA tokens. https://t.co/tvUWFbw4Ro https://t.co/lDFmQVxCpj",en,Canada,,,,gathercoin,Sun Dec 31 03:04:37 +0000 2017,0,0,0,False,0,False,
“Cardano: Ethereum and NEO Killer or Overhyped and Overpriced?” by @noamlevenson  pleasantly surprised why there was no mention of other measurable parameters like NVT ratio ... https://t.co/N26tQXKyRC,en,"London, England",,,,anishmohammed,Sun Dec 31 02:50:59 +0000 2017,0,0,0,False,0,False,
"“Cardano: Ethereum and NEO Killer or Overhyped and Overpriced?” by @noamlevenson &lt; interesting read, funnily reads like advice to invest with a disclaimer clause .... https://t.co/D0T7X01x0d",en,"London, England",,,,anishmohammed,Sun Dec 31 02:48:11 +0000 2017,0,0,0,False,0,False,
My answer to What are the merits of Cardano vs. Ethereum? https://t.co/MmqohXlbR8,en,"Norwich, England",,,,DevinMilsom,Sun Dec 31 02:17:06 +0000 2017,0,0,0,False,0,False,
$ADA #Cardano Great Interview. If you dont like the coin no problem but at least watch the last 15-20 minutes of the interview to see what standards they are holding themselves too and the standards that other coins should be holding themselves too. https://t.co/voBkmir5OP,en,Australia,,,,AdamR78634,Sun Dec 31 02:13:09 +0000 2017,0,1,0,False,0,False,
“Cardano: Ethereum and NEO Killer or Overhyped and Overpriced?” by @noamlevenson https://t.co/9DozDP6rIC,en,"Montréal, Québec",,,,DavidFenelus,Sun Dec 31 02:04:40 +0000 2017,0,0,0,False,0,False,
watch what is happening to Cardano right now!!! WOW #Cardano  @cardanocom,en,London - England,,,,DerShadowFax,Sun Dec 31 01:59:39 +0000 2017,0,0,0,False,0,False,
"I liked a @YouTube video https://t.co/Dk7MfjaJDm Cardano Crushes It, Ripple Stays Steady at #2 and Bitcoin's Dominance Slips",en,"South East, England",,,,Bal4Bitcoin,Sun Dec 31 01:42:50 +0000 2017,0,0,0,False,0,False,
"#ADA #Cardano is a silent killer. No marketing team, no social media bullshit. Born 3 months ago and is in top 5 coins. Just relentless execution. Same management team that made ETH. I think it will go pass B-Trash (#BCH) in next few days. #BTC #ETH #XRP watch out !!",en,"Sydney, New South Wales",,,,buddha_crypto,Sun Dec 31 01:21:13 +0000 2017,0,1,0,False,0,False,
Cardano looks promising...,en,London/Paris(Yerres) ,,,,JosephLeArtist,Sun Dec 31 01:08:10 +0000 2017,0,0,0,False,0,False,
"Cardano Crushes It, Ripple Stays Steady at #2 and Bitcoin’s Dominance Slips https://t.co/mv39msCAie https://t.co/ydYd0cDRua",en,"Windsor, Ontario",,,,ILoveBitcoins2,Sun Dec 31 00:54:55 +0000 2017,0,0,0,False,0,False,
Cardano: Ethereum &amp; NEO Killer or Over-Price + Over Valued? / McAfee Loses Crypto Cred / Etherdelta? https://t.co/7BH4O3TN7x,en,"Windsor, Ontario",,,,ILoveBitcoins2,Sun Dec 31 00:54:50 +0000 2017,0,0,0,False,0,False,
"This Week in Crypto #4 – Ripple, Blockchain 3.0, Cardano, 2018, Lightning Network https://t.co/9ZFgkwsoSM https://t.co/PpWFyCrWQj",en,"Windsor, Ontario",,,,ILoveBitcoins2,Sun Dec 31 00:54:43 +0000 2017,0,0,0,False,0,False,
"TRAVISTEN: Cardano Crushes It, Ripple Stays Steady at #2 and ... https://t.co/NC0zRGQ7TG",en,"Toronto, Ontario",,,,TRADERLIFEno1,Sun Dec 31 00:54:01 +0000 2017,0,0,0,False,0,False,
I liked a @YouTube video https://t.co/3nlD9I6z0Q LIVE: AMA With Charles Hoskinson of Cardano!,en,"Port Lincoln, South Australia",,,,JasonWhittle2,Sun Dec 31 00:51:34 +0000 2017,0,0,0,False,0,False,
"I liked a @YouTube video https://t.co/mHCnM7NgvB Cardano Crushes It, Ripple Stays Steady at #2 and Bitcoin's Dominance Slips",en,Winsford  Cheshire uk,,,,andytwin1,Sun Dec 31 00:40:11 +0000 2017,0,0,0,False,0,False,
LIVE: AMA With Charles Hoskinson of Cardano! https://t.co/c3qKBDOM7i via @YouTube #ADA #Cardano,en,Te Wairua Tapu,,,,space_treasure8,Sun Dec 31 00:32:23 +0000 2017,0,0,0,False,0,False,
(https://t.co/k7wtigMu00) $ADA : Cardano has been added to https://t.co/zUo7BVGunB. ADA welcome to RevEx,en,"London, England",,,,_cryptoTrend_,Sun Dec 31 00:27:09 +0000 2017,0,0,0,False,0,False,
(https://t.co/k7wtigMu00) $ADA : Cardano: Ethereum and NEO Killer or Overhyped and Overpriced?,en,"London, England",,,,_cryptoTrend_,Sun Dec 31 00:24:19 +0000 2017,0,0,0,False,0,False,
"Hey guys check out #cardano ,Looking like shes getting ready to have another jump , Keep an eye on it :))) Happy trading #ada #btc #ltc #eth #bitcoin #crypto #cryptocurrency #cryptotwitter @cardanocom @Cardano_ @CardanoStiftung 🚀🚀🌛🌛🌛👊👊 https://t.co/SyFPhLI33Y",en,Australia,,,,BigGainsCrypto,Sun Dec 31 00:14:48 +0000 2017,0,1,4,False,0,False,
(https://t.co/k7wtigMu00) $ADA : Cardano 17 bill market cap!,en,"London, England",,,,_cryptoTrend_,Sun Dec 31 00:14:09 +0000 2017,0,0,0,False,0,False,
"Hey guys i just want to wish you all a happy new year and everyone get ready for the best year yet ,2018 is going to be a good one . Hope you all stay safe and make sure you check your bags , Crypto never stops .Happy trading :)))👊👊👊🤑#btc #ltc #eth #xrp #xvg #lumens #cardano",en,Australia,,,,BigGainsCrypto,Sat Dec 30 23:54:17 +0000 2017,0,0,1,False,0,False,
A brilliant way to understand #ADA #Cardano @IOHK_Charles as to where Cardano is moving towards. #CryptoCurrencies  and #Blockchain ecosystem that could be the future of digital money. A team that is not trying to run away from the problems rather taming the beast https://t.co/gNui0XgmgW,en,Australia,,,,Marcusfox88,Sat Dec 30 23:27:37 +0000 2017,0,0,0,False,0,True,
(https://t.co/k7wtigMu00) $ADA : Cardano 17 bill market cap!,en,"London, England",,,,_cryptoTrend_,Sat Dec 30 23:14:15 +0000 2017,0,0,0,False,0,False,
It will be 2018 when this is fully downloaded....#Cardano #daedalus #2018 #HODL https://t.co/H2fgaf9VJd,en,"London, England",,,,bouncyfence,Sat Dec 30 22:27:12 +0000 2017,0,0,0,False,0,False,
(https://t.co/k7wtigMu00) $ADA : Cardano: Ethereum and NEO Killer or Overhyped and Overpriced?,en,"London, England",,,,_cryptoTrend_,Sat Dec 30 22:24:21 +0000 2017,0,0,0,False,0,False,
"mhmhhh who laughing now? we are! @Cardano_ @CardanoStiftung @cardanocom And we aint even need the walking news feed @officialmcafee 
better jump the bandwagon now XD",en,"Vancouver, British Columbia",,,,TheViralBuzz,Sat Dec 30 22:14:57 +0000 2017,0,0,0,False,0,False,
"Just started getting into crypto-currencies these past few weeks. I bet on Ethereum, Cardano, Ripple and of course, Bitcoin. I couldn’t sleep last night as my investment were almost doubled!

My bet in 2018 is on Cardano. To the moon!

#HODLING",en,"Chicago, IL",,,,flipjsio,Sat Dec 30 21:58:25 +0000 2017,0,1,0,False,0,False,
"Cardano, smaller supply than Ripple - could we see similar growth soon? #XRP #ADA",en,"England, United Kingdom",,,,CryptoWill_,Sat Dec 30 20:56:26 +0000 2017,0,0,0,False,0,False,
(https://t.co/AwMMwBUVp8) $XRP : Cardano Price Analysis: ADA/USD Following XRP Recent Bullish Trend,en,"London, England",,,,_cryptoTrend_,Sat Dec 30 20:34:13 +0000 2017,0,0,0,False,0,False,
How high will Cardano go in 2018? Predictions? #cryptocurrency #cardano #ADA,en,"England, United Kingdom",,,,CryptoWill_,Sat Dec 30 20:31:34 +0000 2017,0,0,0,False,0,False,
"https://t.co/kdsW1uh8i5 Digital #currency Small Caps (Ripple, Cardano, IOTA, NEM and Stellar) on a Tear as Bitcoin Settles in for Year End Mark https://t.co/kdsW1uh8i5 This is the same thinking behind Small Cap stocks we follow here at Equities. This is… https://t.co/LnD3Uji8og https://t.co/ElwDuqfUz9",en,Global,,,,SaeedBaygi,Sat Dec 30 20:01:59 +0000 2017,0,0,0,False,0,False,
"CRYPTO ⭕ Digital Currency Small Caps (Ripple, Cardano, IOTA, NEM and Stellar) on a Tear as Bitcoin Settles ... https://t.co/yLTJqY0HJ0 🚀 HowToBuy BNB via → https://t.co/LvRVP8rzdQ",en,,,,,AlertTrade,Sat Dec 30 19:58:46 +0000 2017,0,0,0,False,0,False,
"CRYPTO ⭕ Digital Currency Small Caps (Ripple, Cardano, IOTA, NEM and Stellar) on a Tear as Bitcoin Settles ... https://t.co/gM6HV3VoJO 🚀 HowToBuy BNB via → https://t.co/2128Jw6JrX",en,🌐,,,,SportsbookBTC,Sat Dec 30 19:58:45 +0000 2017,0,0,0,False,0,False,
the Best Buy last month rank 5 on coinmarketcap Cardano up 53% on bittrex out of all the bloodshed on coinmarket @CardanoStiftung @CoinMarketCap https://t.co/T20YYO7Oeq,en,"Blackpool, England",,,,rockycrypto1,Sat Dec 30 19:58:15 +0000 2017,0,0,0,False,0,False,
"I'm #HODLING $ADA, $ETH and $SC. Cardano has a roadmap update on the 5th, Ethereum has a hard fork on the 19th and Sia has a hard fork on the 31st of January. Things are looking bright for these coins in January. ADA is up almost 60% today!!!",en,"Toronto, Ontario",,,,SixFigureCraft,Sat Dec 30 19:17:58 +0000 2017,0,1,0,False,0,False,
Do you think that in 2018 there will be an Altcoin which can push Bitcoin down and be number one ?! #Bitcoin #altcoins #ripple #BCH #Dash #litecoin #Cardano #ethereum #EthereumClassic #IOTA #Monero #cryptocurrency,en,"London, England",,,,Hash_Cryptona,Sat Dec 30 18:51:19 +0000 2017,1,0,0,False,0,False,
(https://t.co/k7wtiguSBq) $ADA : Cardano back to 50 Cent,en,"London, England",,,,_cryptoTrend_,Sat Dec 30 18:45:48 +0000 2017,0,0,0,False,0,False,
(https://t.co/k7wtiguSBq) $ADA : How I ended up loving Cardano,en,"London, England",,,,_cryptoTrend_,Sat Dec 30 18:37:06 +0000 2017,0,0,0,False,0,False,
(https://t.co/AwMMwBDk0y) $XRP : Cardano Price Analysis: ADA/USD Following XRP Recent Bullish Trend,en,"London, England",,,,_cryptoTrend_,Sat Dec 30 18:34:52 +0000 2017,0,0,0,False,0,False,
Damn! I just #gotpaid hard on #DigiByte  #dgb and #cardano #ada + #ethereum #eth #payout - now it's time for some #pirl and then maybe #hush before some more #ubiquity #ubq then back to the #ether 😁2016 #finishingstrong 2017 will rock #crypto #mining #trading,en,"Markham, Ontario",,,,416PROMETHEAN,Sat Dec 30 18:25:23 +0000 2017,0,0,1,False,0,False,
(https://t.co/k7wtiguSBq) $ADA : Cardano: Ethereum and NEO Killer or Overhyped and Overpriced?,en,"London, England",,,,_cryptoTrend_,Sat Dec 30 18:25:08 +0000 2017,0,0,0,False,0,False,
Rs 1 lakh investment in cardano returns double the yield of bitcoin https://t.co/FEw9kr5tly via @economictimes,en,London,,,,CrypticLincoln,Sat Dec 30 17:08:47 +0000 2017,0,0,0,False,0,False,
(https://t.co/AwMMwBDk0y) $ADA : Cardano Price Analysis: ADA/USD Following XRP Recent Bullish Trend,en,"London, England",,,,_cryptoTrend_,Sat Dec 30 16:35:31 +0000 2017,0,0,0,False,0,False,
(https://t.co/AwMMwBUVp8) $XRP : Cardano Price Analysis: ADA/USD Following XRP Recent Bullish Trend,en,"London, England",,,,_cryptoTrend_,Sat Dec 30 16:34:14 +0000 2017,0,0,0,False,0,False,
(https://t.co/AwMMwBUVp8) $ADA : Cardano Price Analysis: ADA/USD Following XRP Recent Bullish Trend,en,"London, England",,,,_cryptoTrend_,Sat Dec 30 16:34:12 +0000 2017,0,0,0,False,0,False,
(https://t.co/k7wtiguSBq) $ADA : Cardano has been added to https://t.co/zUo7BVoSZ1. ADA welcome to RevEx,en,"London, England",,,,_cryptoTrend_,Sat Dec 30 16:28:04 +0000 2017,0,0,0,False,0,False,
"Ahead of the new year, a look at the #Top5 #Crytocurrencies.
My money on #Cardano as next year #MVP.
In the meantime a very Happy New Year to all my #twitter family https://t.co/TWhMSG7iuQ",en,London,,,,FXMastersMars,Sat Dec 30 16:08:22 +0000 2017,0,0,0,False,0,False,
(https://t.co/k7wtiguSBq) $ADA : What Cardano Roadmap updates feel like,en,"London, England",,,,_cryptoTrend_,Sat Dec 30 16:05:50 +0000 2017,0,0,0,False,0,False,
Verge vs Ripple vs Cardano vs Tron! Best ALTcoins? https://t.co/L2KsjUpMC3 https://t.co/dC7cJVWiw0,en,"Leeds, England",,,,FilterlightHQ,Sat Dec 30 16:00:24 +0000 2017,0,0,0,False,0,False,
“Cardano: Ethereum and NEO Killer or Overhyped and Overpriced?” by @noamlevenson https://t.co/6UUhwvGyxb,en,"Toronto, ON, Canada",,,,Jamie_Patterson,Sat Dec 30 15:59:15 +0000 2017,0,0,0,False,0,False,
"Portfolio growing, Cardano doing bits  again 😆",en,UK,United Kingdom,GB,"[[[-2.033651, 52.381063], [-2.033651, 52.60687], [-1.74763, 52.60687], [-1.74763, 52.381063]]]",harrysingh09,Sat Dec 30 15:02:13 +0000 2017,0,1,0,False,0,False,
The greatest and brightest minds in the crypto currency industry work in #Cardano.,en,"Grays, England",,,,solaadio,Sat Dec 30 14:56:49 +0000 2017,1,0,1,False,0,False,
"Digital Currency Small Caps (Ripple, Cardano, IOTA, NEM and Stellar) on a Tea... #ethereum #fintech #ico https://t.co/36RVdn7IVw https://t.co/jtoRBJhq7n",en,United Kingdom,,,,coinspectator,Sat Dec 30 14:50:42 +0000 2017,0,0,0,False,0,False,
I liked a @YouTube video https://t.co/5fRoawQ6BM Cardano (ADA coin) in a Nutshell,en,"Crawley, England.",,,,TonyCollinson,Sat Dec 30 14:37:40 +0000 2017,0,0,0,False,0,False,
ICYMI: Rentberry Applies #Blockchain Technology To Property Rental Industry - Launches Initial #Coin Offer @matrixthinker #crowdsale #blockchain #ICO #cryptocurrency #bitcoin #Ethereum #ripple #litecoin #cardano #verge #stellar #tron #status https://t.co/IhNc0pLGj6 https://t.co/vwLmDSL7NI,en,Toronto,,,,mybeautyexperts,Sat Dec 30 14:21:09 +0000 2017,0,0,0,False,0,False,
ICYMI: Enable Your Business To Accept Over 90 #Crytocurrency Altcoins. Reduce Credit Card Fees Up To 2.5% @matrixthinker #peercoin #cryptocurrency #bitcoin #bitconnect #bitbean #blackcoin #litecoin #dash #etherclassic #dogecoin #ether #neo https://t.co/xtCSre9O2t https://t.co/L04K6URFod,en,Toronto,,,,mybeautyexperts,Sat Dec 30 14:21:08 +0000 2017,0,0,0,False,0,False,
